lower,upper,fortotals,habitat,round
01PLANT.Oil Seed Rape,02FV.Empis livida,49.70610238,RG,14
01PLANT.Oil Seed Rape,02FV.Syritta pipiens,49.70610238,RG,14
01PLANT.Oil Seed Rape,02FV.Neoascia podagrica,49.70610238,RG,14
01PLANT.Common Vetch,02FV.Empis livida,49.70610238,RG,14
01PLANT.Common Vetch,02FV.Bombus pascuorum,49.70610238,RG,14
01PLANT.Common Poppy,02FV.Empis livida,49.70610238,RG,14
01PLANT.Common Vetch,02FV.Empis livida,49.70610238,RG,14
01PLANT.Hogweed,02FV.Formicidae A,49.70610238,RG,14
01PLANT.Hogweed,02FV.Delia sp,49.70610238,RG,14
01PLANT.Hogweed,02FV.Diplonevra sp,49.70610238,RG,14
01PLANT.Creeping Thistle,02FV.Heteronychia vagans,49.70610238,RG,16
01PLANT.Bindweed sp,02FV.Eupeodes luniger,49.70610238,RG,16
01PLANT.Creeping Thistle,02FV.Bombus terrestris,49.70610238,RG,16
01PLANT.Creeping Thistle,02FV.Polyommatus icarus,49.70610238,RG,16
01PLANT.Bindweed sp,02FV.Melanostoma mellinum,49.70610238,RG,16
01PLANT.Bindweed sp,02FV.Oedemera nobilis,49.70610238,RG,16
01PLANT.Creeping Thistle,02FV.Eriothrix rufomaculata,49.70610238,RG,16
01PLANT.Creeping Thistle,02FV.Anthomyza gracilis,49.70610238,RG,16
01PLANT.Creeping Buttercup,02FV.Oscinella nigerrima,49.70610238,RG,13
01PLANT.Creeping Thistle,02FV.Empis livida,49.70610238,RG,15
01PLANT.Creeping Thistle,02FV.Empis livida,49.70610238,RG,15
01PLANT.Clover sp,02FV.Bombus lapidarius,49.70610238,RG,15
01PLANT.Clover sp,02FV.Oedemera nobilis,49.70610238,RG,15
01PLANT.Clover sp,02FV.Bombus lapidarius,49.70610238,RG,15
01PLANT.Clover sp,02FV.Pegoplata aestiva or Adia cinerella,49.70610238,RG,15
01PLANT.Clover sp,02FV.Bombus pascuorum,49.70610238,RG,15
01PLANT.Hogweed,02FV.Empis livida,49.70610238,RG,15
01PLANT.Hogweed,02FV.Sepsis fulgens,49.70610238,RG,15
01PLANT.Hogweed,02FV.Hemicrepidius hirtus,49.70610238,RG,15
01PLANT.Hogweed,02FV.Hemicrepidius hirtus,49.70610238,RG,15
01PLANT.Hogweed,02FV.Hemicrepidius hirtus,49.70610238,RG,15
01PLANT.Hogweed,02FV.Hemicrepidius hirtus,49.70610238,RG,15
01PLANT.Hogweed,02FV.Hemicrepidius hirtus,49.70610238,RG,15
01PLANT.Creeping Buttercup,02FV.Pegoplata aestiva or Adia cinerella,49.70610238,RG,15
01PLANT.Hogweed,02FV.Pionini sp,49.70610238,RG,15
01PLANT.Hogweed,02FV.Scathophaga stercoraria,49.70610238,RG,15
01PLANT.Creeping Buttercup,02FV.Rhagonycha fulva,49.70610238,RG,15
01PLANT.Bramble,02FV.Empis livida,49.70610238,RG,15
01PLANT.Creeping Buttercup,02FV.Pegoplata aestiva or Adia cinerella,49.70610238,RG,15
01PLANT.Creeping Buttercup,02FV.Fannia sp,49.70610238,RG,15
01PLANT.Creeping Buttercup,02FV.Pegoplata aestiva or Adia cinerella,49.70610238,RG,15
01PLANT.Clover sp,02FV.Apis mellifera,49.70610238,RG,15
01PLANT.Clover sp,02FV.Apis mellifera,49.70610238,RG,15
01PLANT.Creeping Buttercup,02FV.Pegoplata aestiva or Adia cinerella,49.70610238,RG,15
01PLANT.Creeping Buttercup,02FV.Hemicrepidius hirtus,49.70610238,RG,15
01PLANT.Creeping Buttercup,02FV.Pegoplata aestiva or Adia cinerella,49.70610238,RG,15
01PLANT.Clover sp,02FV.Apis mellifera,49.70610238,RG,15
01PLANT.Hogweed,02FV.Scaptomyza pallida,49.70610238,RG,15
01PLANT.Garlic Mustard,02FV.Simulium sp,49.70610238,RG,13
01PLANT.Creeping Thistle,02FV.Tetramesa sp,49.70610238,RG,15
01PLANT.Upright Hedge-parsley,02FV.Pegoplata infirma,49.70610238,RG,15
01PLANT.Upright Hedge-parsley,02FV.Platycheirus albimanus,49.70610238,RG,15
01PLANT.Upright Hedge-parsley,02FV.Episyrphus balteatus,49.70610238,RG,15
01PLANT.Upright Hedge-parsley,02FV.Cheilosia proxima,49.70610238,RG,15
01PLANT.Creeping Thistle,02FV.Melinda viridicyanea,49.70610238,RG,15
01PLANT.Creeping Thistle,02FV.Pyronia tithonus,49.70610238,RG,15
01PLANT.Creeping Thistle,02FV.Pyronia tithonus,49.70610238,RG,15
01PLANT.Creeping Thistle,02FV.Episyrphus balteatus,49.70610238,RG,15
01PLANT.Upright Hedge-parsley,02FV.Platycheirus clypeatus,49.70610238,RG,15
01PLANT.Upright Hedge-parsley,02FV.Episyrphus balteatus,49.70610238,RG,15
01PLANT.Creeping Thistle,02FV.Apis mellifera,49.70610238,RG,15
01PLANT.Creeping Thistle,02FV.Neomyia viridescens,49.70610238,RG,15
01PLANT.Creeping Thistle,02FV.Apis mellifera,49.70610238,RG,15
01PLANT.Creeping Thistle,02FV.Dilophus febrilis,49.70610238,RG,15
01PLANT.Bramble,02FV.Scathophaga stercoraria,49.70610238,RG,15
01PLANT.Bramble,02FV.Anaspis pulicaria,49.70610238,RG,15
01PLANT.Upright Hedge-parsley,02FV.Cheilosia proxima group sp. D,49.70610238,RG,15
01PLANT.Creeping Thistle,02FV.Neomyia cornicina,49.70610238,RG,15
01PLANT.Creeping Thistle,02FV.Anapausis soluta,49.70610238,RG,15
01PLANT.Creeping Thistle,02FV.Cheilosia honesta,49.70610238,RG,15
01PLANT.Upright Hedge-parsley,02FV.Oscinella nitidissima,49.70610238,RG,15
01PLANT.Upright Hedge-parsley,02FV.Cheilosia pagana,49.70610238,RG,15
01PLANT.Creeping Buttercup,02FV.Delia sp,49.70610238,RG,13
01PLANT.Creeping Buttercup,02FV.Hylemya vagans,49.70610238,RG,13
01PLANT.Hogweed,02FV.Glyphipterix simpliciella,49.70610238,RG,13
01PLANT.Hogweed,02FV.Scathophaga stercoraria,49.70610238,RG,13
01PLANT.Creeping Buttercup,02FV.Malachius bipustulatus,49.70610238,RG,13
01PLANT.Creeping Buttercup,02FV.Chromatomyia nigra,49.70610238,RG,13
01PLANT.Creeping Buttercup,02FV.Fannia sp,49.70610238,RG,13
01PLANT.Woodruff,02FV.Hercostomus parvilamellatus,74.57591465,W,13
01PLANT.Bramble,02FV.Chrysotus sp,74.57591465,W,15
01PLANT.Bramble,02FV.Hylemya variata,74.57591465,W,15
01PLANT.Bramble,02FV.Platycheirus albimanus,74.57591465,W,15
01PLANT.Germander Speedwell,02FV.Hercostomus parvilamellatus,74.57591465,W,13
01PLANT.Yellow Archangel,02FV.Rhingia campestris,74.57591465,W,13
01PLANT.Yellow Archangel,02FV.Platycheirus albimanus,74.57591465,W,13
01PLANT.Bramble,02FV.Eristalis pertinax,74.57591465,W,15
01PLANT.Bugle,02FV.Rhingia campestris,74.57591465,W,13
01PLANT.Bugle,02FV.Rhingia campestris,74.57591465,W,13
01PLANT.Herb Robert,02FV.Rhingia campestris,74.57591465,W,13
01PLANT.Bramble,02FV.Baccha elongate,74.57591465,W,16
01PLANT.Cleavers,02FV.Hylemya vagans,74.57591465,W,13
01PLANT.Cleavers,02FV.Hylemya vagans,74.57591465,W,13
01PLANT.Cleavers,02FV.Hylemya vagans,74.57591465,W,13
01PLANT.Cleavers,02FV.Hylemya vagans,74.57591465,W,13
01PLANT.Mayweed sp,02FV.Scathophaga stercoraria,604.9422397,NL,15
01PLANT.Mayweed sp,02FV.Pegoplata aestiva or Adia cinerella,604.9422397,NL,15
01PLANT.Clover sp,02FV.Bombus hortorum,604.9422397,NL,15
01PLANT.Mayweed sp,02FV.Scathophaga stercoraria,604.9422397,NL,15
01PLANT.Creeping Buttercup,02FV.Platycheirus clypeatus,604.9422397,NL,15
01PLANT.Mayweed sp,02FV.Scathophaga stercoraria,604.9422397,NL,15
01PLANT.Mayweed sp,02FV.Delia sp,604.9422397,NL,15
01PLANT.Mayweed sp,02FV.Eristalis tenax,604.9422397,NL,15
01PLANT.Mayweed sp,02FV.Sepsis fulgens,604.9422397,NL,15
01PLANT.Mayweed sp,02FV.Scathophaga stercoraria,604.9422397,NL,15
01PLANT.Mayweed sp,02FV.Delia sp,604.9422397,NL,15
01PLANT.Mayweed sp,02FV.Eudasyphora cyanella,604.9422397,NL,15
01PLANT.Mayweed sp,02FV.Scaptomyza pallida,604.9422397,NL,15
01PLANT.Mayweed sp,02FV.Syritta pipiens,604.9422397,NL,15
01PLANT.Mayweed sp,02FV.Sepsis fulgens,604.9422397,NL,15
01PLANT.Mayweed sp,02FV.Phasia pusilla,604.9422397,NL,15
01PLANT.Mayweed sp,02FV.Scathophaga stercoraria,604.9422397,NL,15
01PLANT.Mayweed sp,02FV.Pollenia pediculata,604.9422397,NL,15
01PLANT.Mayweed sp,02FV.Delia sp,604.9422397,NL,15
01PLANT.Mayweed sp,02FV.Delia sp,604.9422397,NL,15
01PLANT.Mayweed sp,02FV.Scathophaga stercoraria,604.9422397,NL,15
01PLANT.Mayweed sp,02FV.Hylaeus communis,604.9422397,NL,15
01PLANT.Mayweed sp,02FV.Scathophaga stercoraria,604.9422397,NL,15
01PLANT.Creeping Thistle,02FV.Empis livida,604.9422397,NL,15
01PLANT.Clover sp,02FV.Bombus pascuorum,604.9422397,NL,16
01PLANT.Clover sp,02FV.Scathophaga stercoraria,604.9422397,NL,16
01PLANT.Clover sp,02FV.Bombus pascuorum,604.9422397,NL,16
01PLANT.Clover sp,02FV.Bombus pascuorum,604.9422397,NL,16
01PLANT.Clover sp,02FV.Bombus pascuorum,604.9422397,NL,16
01PLANT.Spear Thistle,02FV.Bombus lapidarius,604.9422397,NL,16
01PLANT.Clover sp,02FV.Sarcophaga carnaria,604.9422397,NL,16
01PLANT.Spear Thistle,02FV.Pieris brassicae,604.9422397,NL,16
01PLANT.Mayweed sp,02FV.Pegoplata aestiva or Adia cinerella,604.9422397,NL,16
01PLANT.Clover sp,02FV.Bombus pascuorum,604.9422397,NL,16
01PLANT.Spear Thistle,02FV.Bombus terrestris,604.9422397,NL,16
01PLANT.Clover sp,02FV.Bombus pascuorum,604.9422397,NL,16
01PLANT.Creeping Buttercup,02FV.Pegoplata aestiva or Adia cinerella,604.9422397,NL,14
01PLANT.Creeping Buttercup,02FV.Pegoplata aestiva or Adia cinerella,604.9422397,NL,14
01PLANT.Creeping Buttercup,02FV.Pegoplata aestiva or Adia cinerella,604.9422397,NL,14
01PLANT.Creeping Buttercup,02FV.Empis livida,604.9422397,NL,14
01PLANT.Creeping Buttercup,02FV.Chloromyia formosa,604.9422397,NL,14
01PLANT.Sow-thistle sp,02FV.Pegoplata aestiva or Adia cinerella,604.9422397,NL,15
01PLANT.Clover sp,02FV.Bombus lapidarius,604.9422397,NL,15
01PLANT.Clover sp,02FV.Apis mellifera,604.9422397,NL,15
01PLANT.Clover sp,02FV.Bombus lapidarius,604.9422397,NL,15
01PLANT.Clover sp,02FV.Bombus terrestris,604.9422397,NL,15
01PLANT.Clover sp,02FV.Bombus lapidarius,604.9422397,NL,15
01PLANT.Mayweed sp,02FV.Sphaerophoria menthastri,604.9422397,NL,15
01PLANT.Mayweed sp,02FV.Scathophaga stercoraria,604.9422397,NL,15
01PLANT.Mayweed sp,02FV.Pegoplata aestiva or Adia cinerella,604.9422397,NL,15
01PLANT.Clover sp,02FV.Bombus lapidarius,604.9422397,NL,15
01PLANT.Clover sp,02FV.Bombus hortorum,604.9422397,NL,16
01PLANT.Mayweed sp,02FV.Scathophaga stercoraria,604.9422397,NL,16
01PLANT.Creeping Buttercup,02FV.Pegoplata aestiva or Adia cinerella,604.9422397,NL,14
01PLANT.Creeping Buttercup,02FV.Pegoplata aestiva or Adia cinerella,604.9422397,NL,14
01PLANT.Creeping Buttercup,02FV.Lonchoptera lutea,604.9422397,NL,14
01PLANT.Creeping Buttercup,02FV.Pegoplata aestiva or Adia cinerella,604.9422397,NL,14
01PLANT.Creeping Buttercup,02FV.Oedemera nobilis,604.9422397,NL,14
01PLANT.Creeping Buttercup,02FV.Pegoplata aestiva or Adia cinerella,604.9422397,NL,14
01PLANT.Creeping Buttercup,02FV.Pegoplata aestiva or Adia cinerella,604.9422397,NL,14
01PLANT.Creeping Buttercup,02FV.Pegoplata aestiva or Adia cinerella,604.9422397,NL,14
01PLANT.Creeping Buttercup,02FV.Pegoplata aestiva or Adia cinerella,604.9422397,NL,14
01PLANT.Creeping Buttercup,02FV.Scathophaga stercoraria,604.9422397,NL,14
01PLANT.Creeping Buttercup,02FV.Pegoplata aestiva or Adia cinerella,604.9422397,NL,14
01PLANT.Creeping Buttercup,02FV.Scathophaga stercoraria,604.9422397,NL,14
01PLANT.Creeping Buttercup,02FV.Pegoplata aestiva or Adia cinerella,604.9422397,NL,14
01PLANT.Creeping Buttercup,02FV.Scathophaga stercoraria,604.9422397,NL,14
01PLANT.Creeping Buttercup,02FV.Pegoplata aestiva or Adia cinerella,604.9422397,NL,14
01PLANT.Creeping Buttercup,02FV.Pegoplata aestiva or Adia cinerella,604.9422397,NL,13
01PLANT.Creeping Buttercup,02FV.Demetrias atricapillus,604.9422397,NL,13
01PLANT.Creeping Buttercup,02FV.Pegoplata aestiva or Adia cinerella,604.9422397,NL,13
01PLANT.Creeping Buttercup,02FV.Sphaerophoria sp,604.9422397,NL,13
01PLANT.Clover sp,02FV.Anthomyia pluvialis,604.9422397,NL,16
01PLANT.Creeping Thistle,02FV.Scathophaga stercoraria,604.9422397,NL,16
01PLANT.Creeping Buttercup,02FV.Metopina sp,592.2055676,C,4
01PLANT.Creeping Buttercup,02FV.Metopina sp,592.2055676,C,4
01PLANT.Creeping Buttercup,02FV.Metopina sp,592.2055676,C,4
01PLANT.Mayweed sp,02FV.Pollenia rudis,592.2055676,C,6
01PLANT.Mayweed sp,02FV.Delia sp,592.2055676,C,6
01PLANT.Mayweed sp,02FV.Melanostoma mellinum,592.2055676,C,6
01PLANT.Mayweed sp,02FV.Eristalis arbustorum,592.2055676,C,6
01PLANT.Mayweed sp,02FV.Delia sp,592.2055676,C,6
01PLANT.Mayweed sp,02FV.Sphaerophoria scripta,592.2055676,C,6
01PLANT.Mayweed sp,02FV.Hydrellia griseola,592.2055676,C,5
01PLANT.Mayweed sp,02FV.Platycheirus albimanus,592.2055676,C,5
01PLANT.Mayweed sp,02FV.Platycheirus albimanus,592.2055676,C,5
01PLANT.Mayweed sp,02FV.Melanostoma mellinum,592.2055676,C,5
01PLANT.Mayweed sp,02FV.Pollenia pediculata,696.2876156,C,6
01PLANT.Creeping Buttercup,02FV.Delia sp,696.2876156,C,4
01PLANT.Corn Spurrey,02FV.Empis nuntia,696.2876156,C,3
01PLANT.Mayweed sp,02FV.Pegoplata aestiva or Adia cinerella,696.2876156,C,5
01PLANT.Mayweed sp,02FV.Olibrus aeneus,696.2876156,C,5
01PLANT.Mayweed sp,02FV.Scaptomyza pallida,696.2876156,C,5
01PLANT.Mayweed sp,02FV.Opomyza germinationis,696.2876156,C,5
01PLANT.Mayweed sp,02FV.Omphalapion hookerorum,696.2876156,C,5
01PLANT.Mayweed sp,02FV.Dolichopus festivus,2777.926462,C,5
01PLANT.Mayweed sp,02FV.Sphaerophoria scripta,2777.926462,C,5
01PLANT.Mayweed sp,02FV.Bruchus rufimanus,2777.926462,C,5
01PLANT.Mayweed sp,02FV.Empis livida,2777.926462,C,5
01PLANT.Creeping Buttercup,02FV.Hylaeus hyalinatus,277.6348056,GM,4
01PLANT.Autumn Hawkbit,02FV.Metopina sp,370.1797407,GM,7
01PLANT.Creeping Buttercup,02FV.Oedemera nobilis,277.6348056,GM,3
01PLANT.Creeping Buttercup,02FV.Micropterix calthella,277.6348056,GM,3
01PLANT.Creeping Buttercup,02FV.Micropterix calthella,277.6348056,GM,3
01PLANT.Creeping Buttercup,02FV.Micropterix calthella,277.6348056,GM,3
01PLANT.Creeping Buttercup,02FV.Oedemera nobilis,277.6348056,GM,3
01PLANT.Creeping Buttercup,02FV.Oedemera lurida,277.6348056,GM,3
01PLANT.Creeping Buttercup,02FV.Oedemera nobilis,277.6348056,GM,3
01PLANT.Creeping Buttercup,02FV.Oedemera lurida,277.6348056,GM,3
01PLANT.Creeping Buttercup,02FV.Rhingia campestris,277.6348056,GM,3
01PLANT.Creeping Buttercup,02FV.Delia sp,277.6348056,GM,5
01PLANT.Creeping Buttercup,02FV.Delia sp,277.6348056,GM,5
01PLANT.Creeping Buttercup,02FV.Hylemya variata,277.6348056,GM,5
01PLANT.Creeping Buttercup,02FV.Delia sp,277.6348056,GM,5
01PLANT.Clover sp,02FV.Phyllobius virideaeris,277.6348056,GM,5
01PLANT.Clover sp,02FV.Phyllobius virideaeris,277.6348056,GM,5
01PLANT.Creeping Buttercup,02FV.Oscinella frit,277.6348056,GM,5
01PLANT.Creeping Buttercup,02FV.Melanostoma mellinum,277.6348056,GM,5
01PLANT.Clover sp,02FV.Phyllobius virideaeris,277.6348056,GM,5
01PLANT.Creeping Buttercup,02FV.Oscinella nitidissima,277.6348056,GM,4
01PLANT.Creeping Buttercup,02FV.Delia sp,277.6348056,GM,4
01PLANT.Creeping Buttercup,02FV.Cecidomyiidae sp,370.1797407,GM,6
01PLANT.Clover sp,02FV.Apis mellifera,370.1797407,GM,6
01PLANT.Creeping Buttercup,02FV.Melangyna sp,2409.239841,LP,4
01PLANT.Clover sp,02FV.Empis livida,2409.239841,LP,4
01PLANT.Creeping Buttercup,02FV.Stenomalina sp,2409.239841,LP,4
01PLANT.Clover sp,02FV.Pollenia amentaria,2409.239841,LP,5
01PLANT.Clover sp,02FV.Scaptomyza pallida,2409.239841,LP,5
01PLANT.Clover sp,02FV.Scathophaga stercoraria,3212.319787,LP,7
01PLANT.Creeping Thistle,02FV.Siphona geniculata,3212.319787,LP,7
01PLANT.Clover sp,02FV.Sitona puncticollis,2409.239841,LP,5
01PLANT.Clover sp,02FV.Bombus terrestris,2409.239841,LP,5
01PLANT.Clover sp,02FV.Bombus lapidarius,2409.239841,LP,5
01PLANT.Cow Parsley,02FV.Phaonia lasiophthalma,39.38758037,MH,3
01PLANT.Cow Parsley,02FV.Cantharis lateralis,39.38758037,MH,3
01PLANT.Cow Parsley,02FV.Phaenocarpa (ruficeps),39.38758037,MH,3
01PLANT.Cow Parsley,02FV.Bracon sp,39.38758037,MH,3
01PLANT.Cow Parsley,02FV.Endasys sp,39.38758037,MH,3
01PLANT.Cow Parsley,02FV.Empis nigripes,39.38758037,MH,3
01PLANT.Cow Parsley,02FV.Pimpla contemplator,39.38758037,MH,3
01PLANT.Cow Parsley,02FV.Episyrphus balteatus,39.38758037,MH,3
01PLANT.Cow Parsley,02FV.Dolichopus ungulatus,39.38758037,MH,3
01PLANT.Cow Parsley,02FV.Empis nigripes,39.38758037,MH,3
01PLANT.Cow Parsley,02FV.Empis caudatula,39.38758037,MH,3
01PLANT.Cow Parsley,02FV.Chlorops hypostigma,39.38758037,MH,3
01PLANT.Cow Parsley,02FV.Empis nigripes,39.38758037,MH,3
01PLANT.Bramble,02FV.Empis livida,39.38758037,MH,4
01PLANT.Bramble,02FV.Empis livida,39.38758037,MH,4
01PLANT.Bramble,02FV.Cantharis nigra,39.38758037,MH,4
01PLANT.Bramble,02FV.Cantharis nigra,39.38758037,MH,4
01PLANT.Bramble,02FV.Malthodes minimus,39.38758037,MH,4
01PLANT.Creeping Thistle,02FV.Lucilia sericata,39.38758037,MH,5
01PLANT.Bramble,02FV.Coccinella septempunctata,39.38758037,MH,5
01PLANT.Bramble,02FV.Melanostoma scalare,39.38758037,MH,5
01PLANT.Bramble,02FV.Apis mellifera,39.38758037,MH,5
01PLANT.Hogweed,02FV.Sciaridae sp,39.38758037,MH,3
01PLANT.Hawthorn,02FV.Bombus pascuorum,39.38758037,MH,3
01PLANT.Common Mouse-ear,02FV.Platycheirus albimanus,39.38758037,MH,4
01PLANT.Bramble,02FV.Oedemera nobilis,39.38758037,MH,4
01PLANT.Upright Hedge-parsley,02FV.Neoascia podagrica,52.51677382,MH,7
01PLANT.Bindweed sp,02FV.Delia sp,52.51677382,MH,7
01PLANT.Bramble,02FV.Apis mellifera,39.38758037,MH,6
01PLANT.Rose sp,02FV.Anaspis maculata,39.38758037,MH,4
01PLANT.Rose sp,02FV.Epuraea melanocephala,39.38758037,MH,4
01PLANT.Rose sp,02FV.Anaspis pulicaria,39.38758037,MH,4
01PLANT.Rose sp,02FV.Anaspis pulicaria,39.38758037,MH,4
01PLANT.Rose sp,02FV.Epuraea melanocephala,39.38758037,MH,4
01PLANT.Rose sp,02FV.Epuraea melanocephala,39.38758037,MH,4
01PLANT.Rose sp,02FV.Epuraea melanocephala,39.38758037,MH,4
01PLANT.Rose sp,02FV.Anaspis pulicaria,39.38758037,MH,4
01PLANT.Rose sp,02FV.Anaspis pulicaria,39.38758037,MH,4
01PLANT.Rose sp,02FV.Anaspis pulicaria,39.38758037,MH,4
01PLANT.Rose sp,02FV.Byturus tomentosus,39.38758037,MH,4
01PLANT.Rose sp,02FV.Anaspis pulicaria,39.38758037,MH,4
01PLANT.Rough Chervil,02FV.Anaspis pulicaria,39.38758037,MH,4
01PLANT.Blackthorn,02FV.Scathophaga stercoraria,39.38758037,MH,2
01PLANT.Bramble,02FV.Eristalis pertinax,39.38758037,MH,5
01PLANT.Upright Hedge-parsley,02FV.Melanostoma scalare,39.38758037,MH,5
01PLANT.Bramble,02FV.Melanostoma scalare,39.38758037,MH,5
01PLANT.Bramble,02FV.Rhinophora lepida,39.38758037,MH,5
01PLANT.Bramble,02FV.Chrysotus sp,39.38758037,MH,5
01PLANT.Bramble,02FV.Sepsis flavimana,39.38758037,MH,5
01PLANT.Bramble,02FV.Rhinophora lepida,39.38758037,MH,5
01PLANT.Bramble,02FV.Melanostoma scalare,39.38758037,MH,5
01PLANT.Bramble,02FV.Trybliographa erythrocera,39.38758037,MH,5
01PLANT.Bramble,02FV.Platycheirus albimanus,39.38758037,MH,5
01PLANT.Upright Hedge-parsley,02FV.Episyrphus balteatus,39.38758037,MH,5
01PLANT.Upright Hedge-parsley,02FV.Copromyza similes,39.38758037,MH,5
01PLANT.Upright Hedge-parsley,02FV.Plagiatrochus sp,39.38758037,MH,5
01PLANT.Upright Hedge-parsley,02FV.Rhinophora lepida,39.38758037,MH,5
01PLANT.Bramble,02FV.Crossopalpus sp,39.38758037,MH,5
01PLANT.Upright Hedge-parsley,02FV.Platycheirus albimanus,39.38758037,MH,5
01PLANT.Upright Hedge-parsley,02FV.Sepsis flavimana,39.38758037,MH,5
01PLANT.Upright Hedge-parsley,02FV.Sussaba cognata,39.38758037,MH,5
01PLANT.Bramble,02FV.Platycheirus albimanus,39.38758037,MH,5
01PLANT.Upright Hedge-parsley,02FV.Platycheirus albimanus,39.38758037,MH,5
01PLANT.Bramble,02FV.Apis mellifera,39.38758037,MH,5
01PLANT.Bramble,02FV.Apis mellifera,39.38758037,MH,5
01PLANT.Hogweed,02FV.Scathophaga stercoraria,13.0631557,NH,2
01PLANT.Hogweed,02FV.Scathophaga stercoraria,13.0631557,NH,2
01PLANT.Hogweed,02FV.Scathophaga stercoraria,13.0631557,NH,2
01PLANT.Hogweed,02FV.Scathophaga stercoraria,13.0631557,NH,2
01PLANT.Hogweed,02FV.Scathophaga stercoraria,13.0631557,NH,2
01PLANT.Hogweed,02FV.Empis chioptera,13.0631557,NH,2
01PLANT.Hogweed,02FV.Tersilochus sp,13.0631557,NH,2
01PLANT.Hogweed,02FV.Microchrysa polita,13.0631557,NH,2
01PLANT.Ragwort,02FV.Eristalis tenax,17.41754093,NH,6
01PLANT.Spear Thistle,02FV.Empis livida,17.41754093,NH,6
01PLANT.Spear Thistle,02FV.Empis livida,17.41754093,NH,6
01PLANT.Spear Thistle,02FV.Bombus pascuorum,17.41754093,NH,6
01PLANT.Spear Thistle,02FV.Apis mellifera,17.41754093,NH,6
01PLANT.Spear Thistle,02FV.Bombus lapidarius,17.41754093,NH,6
01PLANT.Creeping Thistle,02FV.Empis livida,13.0631557,NH,5
01PLANT.Creeping Thistle,02FV.Melanostoma mellinum,13.0631557,NH,5
01PLANT.Creeping Thistle,02FV.Empis livida,13.0631557,NH,5
01PLANT.Creeping Thistle,02FV.Empis livida,13.0631557,NH,5
01PLANT.Creeping Buttercup,02FV.Oedemera nobilis,13.0631557,NH,4
01PLANT.Creeping Buttercup,02FV.Metopina sp,13.0631557,NH,4
01PLANT.Creeping Buttercup,02FV.Triphleba sp,13.0631557,NH,4
01PLANT.Creeping Buttercup,02FV.Oscinella frit,13.0631557,NH,4
01PLANT.Creeping Buttercup,02FV.Cantharis nigra,13.0631557,NH,4
01PLANT.Creeping Buttercup,02FV.Oedemera nobilis,13.0631557,NH,4
01PLANT.Creeping Buttercup,02FV.Limnia unguicornis,13.0631557,NH,4
01PLANT.Creeping Buttercup,02FV.Oscinella hortensis,13.0631557,NH,4
01PLANT.Creeping Buttercup,02FV.Delia sp,13.0631557,NH,4
01PLANT.Creeping Buttercup,02FV.Oscinella nitidissima,13.0631557,NH,4
01PLANT.Creeping Buttercup,02FV.Platycheirus albimanus,13.0631557,NH,4
01PLANT.Creeping Buttercup,02FV.Oscinella frit,13.0631557,NH,4
01PLANT.Creeping Buttercup,02FV.Oedemera nobilis,13.0631557,NH,4
01PLANT.Creeping Buttercup,02FV.Oscinella nitidissima,13.0631557,NH,4
01PLANT.Creeping Buttercup,02FV.Oedemera lurida,13.0631557,NH,4
01PLANT.Creeping Buttercup,02FV.Metopina sp,13.0631557,NH,4
01PLANT.Creeping Buttercup,02FV.Metopina sp,13.0631557,NH,4
01PLANT.Creeping Buttercup,02FV.Oedemera nobilis,13.0631557,NH,4
01PLANT.Creeping Buttercup,02FV.Siphona geniculata,1109.368507,PP,3
01PLANT.Creeping Buttercup,02FV.Triphleba sp,1109.368507,PP,4
01PLANT.Autumn Hawkbit,02FV.Rhoptromeris heptoma,1479.158009,PP,7
01PLANT.Autumn Hawkbit,02FV.Kleidotoma tetratoma,1479.158009,PP,7
01PLANT.Autumn Hawkbit,02FV.Hexacola hexatoma,1479.158009,PP,7
01PLANT.Autumn Hawkbit,02FV.Tetrastichinae sp,1479.158009,PP,7
01PLANT.Autumn Hawkbit,02FV.Rhoptromeris heptoma,1479.158009,PP,7
01PLANT.Autumn Hawkbit,02FV.Metopina sp,1479.158009,PP,7
01PLANT.Autumn Hawkbit,02FV.Metopina sp,1479.158009,PP,7
01PLANT.Creeping Buttercup,02FV.Tetrastichinae sp,1479.158009,PP,7
01PLANT.Autumn Hawkbit,02FV.Rhoptromeris rufiventris,1479.158009,PP,7
01PLANT.Autumn Hawkbit,02FV.Rhoptromeris heptoma,1479.158009,PP,7
01PLANT.Autumn Hawkbit,02FV.Kleidotoma tetratoma,1479.158009,PP,7
01PLANT.Autumn Hawkbit,02FV.Tetrastichinae sp,1479.158009,PP,7
01PLANT.Autumn Hawkbit,02FV.Kleidotoma tetratoma,1479.158009,PP,7
